"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"11047","1.0","1.0","1.0","","1.0","1.0","","","","1.0","1.0","0.5","","","1.0","0.5","0.2","1.0","0.5"
"11048","","","","","","","1.0","1.0","0.0","0.0","0.0","0.0","0.0","","","","0.0","","0.0"
"11049","1.0","1.0","1.0","","","0.5","0.0","0.0","","1.0","0.0","1.0","","","1.0","0.6666666666666666","0.6666666666666666","1.0","0.6666666666666666"
"11050","1.0","1.0","1.0","","0.0","1.0","1.0","0.5","1.0","","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0"
"11051","0.0","1.0","0.0","","0.0","1.0","","","0.0","0.0","1.0","1.0","0.0","","0.0","0.0","1.0","0.0","0.0"
"11052","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.0","0.0","","1.0","0.5","0.0","1.0",""
"11053","0.5","1.0","0.5","0.0","1.0","0.5","1.0","0.6666666666666666","1.0","0.5","0.6666666666666666","0.5","","","","0.5","0.25","1.0","0.5"
"11054","","1.0","","","","0.5","","","","","0.5","0.3333333333333333","","","","","1.0","",""
"11055","","1.0","","","","1.0","","0.0","","","1.0","0.0","","","","0.0","","",""
"11056","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666","0.5","","1.0","1.0","0.5","1.0","1.0"
"11057","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","0.5","","0.0","1.0","1.0","0.3333333333333333","1.0","1.0"
"11058","0.0","0.0","0.0","","","0.0","0.0","0.0","","1.0","0.0","0.5","0.5","0.0","1.0","0.0","0.3333333333333333","0.0","0.5"
"11059","0.0","1.0","0.0","","","0.3333333333333333","","1.0","","0.0","0.6666666666666666","1.0","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"11060","1.0","1.0","1.0","","1.0","1.0","","0.5","0.0","1.0","1.0","0.5","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11061","1.0","1.0","1.0","0.0","","1.0","","0.5","1.0","1.0","0.5","1.0","","","1.0","1.0","0.5","1.0","1.0"
"11062","","1.0","","","1.0","","","0.6666666666666666","1.0","1.0","0.5","0.0","","","1.0","1.0","0.0","1.0","1.0"
"11063","0.0","1.0","0.0","","0.0","1.0","","1.0","0.0","0.0","0.3333333333333333","1.0","0.0","","","0.0","0.0","","0.0"
"11064","0.6666666666666666","1.0","1.0","","0.0","1.0","0.0","1.0","","1.0","0.0","","1.0","","1.0","0.5","1.0","0.6666666666666666","0.6666666666666666"
"11065","","","","","","","","","1.0","0.5","0.5","0.0","0.5","","","1.0","0.5","",""
"11066","","1.0","","","","1.0","","","","","1.0","1.0","","","","","0.5","",""
"11067","1.0","","1.0","1.0","0.0","1.0","1.0","1.0","0.5","1.0","0.0","1.0","","0.0","","1.0","","1.0","0.5"
"11068","1.0","0.5","1.0","1.0","","1.0","1.0","0.5","1.0","1.0","0.5","1.0","","0.0","1.0","1.0","0.25","1.0","1.0"
"11069","0.0","1.0","0.0","","0.0","0.0","0.0","1.0","","0.6666666666666666","0.0","0.6666666666666666","","","1.0","0.0","0.3333333333333333","0.0","0.6666666666666666"
"11070","0.0","1.0","0.5","0.0","","0.5","0.0","1.0","0.0","0.5","0.0","0.5","","","0.5","0.0","0.25","0.0","0.5"
"11071","1.0","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","","","1.0","0.6666666666666666","0.5","1.0","1.0"
"11072","","1.0","1.0","0.0","1.0","1.0","","1.0","","0.5","0.3333333333333333","0.0","","0.0","1.0","0.5","0.14285714285714285","0.0","1.0"
"11073","0.5","0.5","1.0","","1.0","1.0","","1.0","0.5","0.5","0.5","0.5","","","0.5","","","","1.0"
"11074","1.0","","1.0","","","1.0","1.0","1.0","0.5","0.5","0.5","0.0","","","","1.0","0.25","1.0","0.5"
"11075","","","","","","","","1.0","","","0.0","0.0","0.0","","","","","",""
"11076","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","0.5","1.0","0.0","","1.0","0.5","0.0","0.5","0.5"
"11077","1.0","1.0","1.0","","1.0","1.0","","0.0","","0.5","0.3333333333333333","0.5","","","1.0","0.5","0.3333333333333333","1.0","0.5"
"11078","","1.0","","","","0.5","","","","0.0","0.3333333333333333","0.0","","","","0.0","0.3333333333333333","","0.0"
"11079","0.0","1.0","0.0","","","0.0","0.0","1.0","","","0.0","0.0","","","","0.0","0.5","0.0","0.0"
"11080","","1.0","","0.0","","","","1.0","0.0","1.0","1.0","1.0","","0.0","1.0","0.0","0.3333333333333333","1.0","1.0"
"11081","","0.5","","","","","1.0","0.0","0.0","","1.0","0.0","0.0","","","0.0","0.3333333333333333","0.0",""
"11082","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0"
"11083","","","","","","","","0.5","","","","","","","","","0.2","",""
"11084","1.0","1.0","1.0","1.0","","1.0","0.5","0.5","0.5","1.0","0.5","1.0","0.5","0.0","","0.3333333333333333","0.5","1.0","1.0"
"11085","0.0","1.0","0.0","","","0.0","","1.0","","0.0","0.3333333333333333","0.0","","","0.0","0.0","0.3333333333333333","0.0",""
"11086","","1.0","1.0","0.0","1.0","1.0","","1.0","","1.0","1.0","1.0","1.0","","1.0","0.5","1.0","0.5","1.0"
"11087","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","0.5","0.5","","1.0","1.0","0.25","1.0","1.0"
"11088","1.0","","1.0","1.0","","1.0","1.0","","1.0","1.0","0.0","","","","","1.0","","1.0","1.0"
"11089","","1.0","0.0","0.0","0.0","0.0","","1.0","","0.0","0.0","0.5","","","0.0","0.0","0.5","0.0","0.0"
"11090","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","","1.0","0.6666666666666666","0.6666666666666666","","","1.0","0.6666666666666666","0.6666666666666666","1.0",""
"11091","1.0","1.0","0.5","0.3333333333333333","","0.5","1.0","1.0","1.0","1.0","1.0","0.0","","0.0","1.0","0.0","0.25","1.0","1.0"
"11092","","","","0.0","","","","1.0","0.0","","","1.0","0.0","0.0","","0.0","0.5","0.0",""
"11093","","","0.0","","1.0","0.0","1.0","1.0","0.5","0.0","0.0","0.0","0.0","","","0.0","0.5","1.0",""
"11094","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","","","","0.0","0.0","","0.0","0.0"
"11095","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666","1.0","0.0","1.0","1.0","0.6666666666666666","1.0",""
"11096","","","","","","","0.0","1.0","0.0","0.0","0.0","0.0","","","","0.0","","","0.0"
"11097","1.0","1.0","1.0","","","1.0","","","","0.3333333333333333","0.2","0.25","0.25","","0.5","0.25","0.3333333333333333","1.0","0.25"
"11098","","0.0","","","","0.5","1.0","0.0","","","0.0","","0.0","","","0.0","0.25","","0.0"
"11099","","1.0","","","","","","1.0","","","1.0","","","","","","0.0","",""
"11100","","1.0","","","","1.0","","","","","1.0","","0.0","","","0.0","0.5","",""
"11101","0.0","","0.0","1.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.5","0.0","0.0"
"11102","1.0","1.0","1.0","","0.5","1.0","","","1.0","1.0","0.6666666666666666","1.0","","","1.0","1.0","0.25","1.0","1.0"
"11103","","1.0","1.0","","1.0","1.0","","","1.0","1.0","1.0","0.5","0.0","","1.0","0.3333333333333333","0.0","1.0","0.3333333333333333"
"11104","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","1.0","","","","1.0","1.0","1.0","1.0","1.0"
"11105","1.0","1.0","1.0","","0.0","1.0","","1.0","0.5","0.5","0.3333333333333333","0.0","","","1.0","0.5","0.0","1.0","0.5"
"11106","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","0.6666666666666666","0.6666666666666666","1.0","0.5"
"11107","0.0","1.0","0.0","1.0","","0.3333333333333333","0.0","0.0","1.0","1.0","1.0","1.0","","","1.0","0.0","0.25","0.0","1.0"
"11108","1.0","1.0","1.0","","","0.5","","","1.0","1.0","0.6666666666666666","0.5","","","1.0","1.0","","","1.0"
"11109","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5","1.0","1.0","1.0","1.0","0.6666666666666666","","1.0","1.0","0.6666666666666666","1.0","1.0"
"11110","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","0.0","0.3333333333333333","0.6666666666666666","0.6666666666666666","","0.0","0.5","0.3333333333333333","0.25","0.5","0.25"
"11111","","","","","","1.0","","1.0","","0.0","0.3333333333333333","0.0","0.0","","","0.0","0.5","","0.0"
"11112","0.0","1.0","0.0","","","0.0","","","1.0","1.0","1.0","0.3333333333333333","1.0","","1.0","1.0","1.0","1.0","1.0"
"11113","1.0","0.5","1.0","","","1.0","1.0","0.0","1.0","1.0","1.0","","","","1.0","1.0","0.5","1.0","1.0"
"11114","","","","","","1.0","1.0","","","","1.0","","","","","","","",""
"11115","","","","","","","","1.0","","","1.0","0.0","0.0","","","0.0","0.0","","0.0"
"11116","0.0","1.0","0.0","","","0.0","0.0","0.0","0.5","0.5","0.5","0.5","","","1.0","0.0","0.2","","0.5"
"11117","0.5","1.0","0.5","","","0.5","0.0","1.0","","0.25","0.2","0.5","","","0.5","0.5","0.4","1.0",""
"11118","0.0","1.0","0.0","","","1.0","","1.0","","0.0","1.0","","0.0","","0.0","0.0","0.0","","0.0"
"11119","","0.5","1.0","","","1.0","","1.0","1.0","1.0","0.3333333333333333","1.0","","","1.0","0.5","0.3333333333333333","",""
"11120","1.0","1.0","1.0","","0.0","1.0","0.0","1.0","1.0","1.0","1.0","","0.5","","1.0","1.0","1.0","1.0","0.0"
"11121","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.5","0.5","","","1.0","0.5","0.5","1.0","0.5"
"11122","1.0","","1.0","","","1.0","","0.5","0.5","0.5","0.5","0.0","0.5","","","0.5","0.5","","0.0"
"11123","","0.5","","","","0.0","1.0","1.0","","0.0","0.3333333333333333","","0.0","","","0.0","0.5","","0.0"
"11124","1.0","1.0","1.0","","","1.0","","","1.0","1.0","1.0","0.3333333333333333","1.0","","1.0","1.0","0.5","1.0","1.0"
"11125","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.0","0.0","","","","0.5","0.5","1.0","0.5"
"11126","0.0","0.0","0.0","","","0.0","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"11127","0.3333333333333333","1.0","1.0","","","1.0","0.0","0.0","","1.0","0.0","0.6666666666666666","","","1.0","0.2","0.6666666666666666","0.0","0.6666666666666666"
"11128","1.0","1.0","1.0","","1.0","1.0","","1.0","","1.0","1.0","1.0","","","1.0","0.5","0.25","1.0","0.5"
"11129","0.5","1.0","1.0","0.0","0.0","1.0","0.0","1.0","","0.3333333333333333","0.3333333333333333","1.0","","","1.0","0.0","0.3333333333333333","1.0","0.6666666666666666"
"11130","","1.0","","1.0","","","","1.0","","","1.0","0.0","0.0","0.0","","","","",""
"11131","0.0","1.0","0.0","","","0.0","","1.0","0.0","","0.0","0.5","","","","","0.3333333333333333","","0.0"
"11132","","1.0","1.0","0.0","","1.0","0.0","","","1.0","1.0","","","","1.0","0.0","0.5","0.0",""
"11133","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","0.5","0.3333333333333333","0.0","0.0","","1.0","0.5","0.0","1.0","0.5"
"11134","0.0","0.0","0.0","","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"11135","1.0","1.0","1.0","","","1.0","1.0","0.0","1.0","0.5","0.3333333333333333","0.3333333333333333","","","1.0","0.5","0.3333333333333333","1.0",""
"11136","1.0","1.0","1.0","0.0","","1.0","0.5","1.0","1.0","1.0","1.0","0.0","","","1.0","0.5","","1.0","1.0"
"11137","1.0","","1.0","1.0","","1.0","1.0","0.5","1.0","1.0","1.0","0.5","1.0","","","1.0","1.0","1.0","1.0"
"11138","","1.0","","0.0","","1.0","0.0","1.0","0.0","","1.0","0.5","0.0","0.0","","0.0","0.2","0.0","0.0"
"11139","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","1.0","0.5","","0.0","1.0","1.0","0.5","1.0",""
"11140","","","","","0.0","0.0","","","","","","1.0","","","","0.0","0.0","0.0",""
"11141","1.0","1.0","1.0","","1.0","0.5","1.0","1.0","","1.0","0.5","0.3333333333333333","0.0","","1.0","","0.0","","1.0"
"11142","","1.0","0.0","","","0.0","0.3333333333333333","","","0.0","0.5","1.0","","","0.0","0.0","0.5","0.0",""
"11143","0.0","1.0","0.0","","","0.0","","1.0","","1.0","1.0","","","","1.0","0.0","0.3333333333333333","0.0","1.0"
"11144","0.0","","0.0","0.0","","0.0","","1.0","0.0","0.0","0.25","","0.0","","","0.0","0.0","0.0","0.0"
"11145","0.5","1.0","1.0","0.0","0.5","1.0","0.0","1.0","","1.0","0.5","0.3333333333333333","","","1.0","0.16666666666666666","0.5","0.3333333333333333","0.2"
"11146","1.0","1.0","1.0","","0.0","1.0","","","1.0","1.0","1.0","0.0","","","","1.0","","1.0","1.0"
"11147","1.0","","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.5","0.5","0.5","0.0","1.0","1.0","","1.0","0.0","1.0","0.5"
"11148","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","1.0","1.0","1.0","","0.0","1.0","0.3333333333333333","0.5","1.0",""
"11149","","1.0","","","","0.0","","1.0","1.0","1.0","0.3333333333333333","0.3333333333333333","","","1.0","0.0","0.3333333333333333","1.0","1.0"
"11150","0.0","1.0","0.0","","","0.0","","1.0","","0.0","0.5","0.5","","","0.0","0.0","0.5","0.0","0.5"
"11151","0.0","1.0","0.0","0.0","","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","","0.0","0.0","0.6666666666666666","0.0","0.0"
"11152","0.0","1.0","0.0","","","1.0","","1.0","0.0","0.0","0.3333333333333333","0.3333333333333333","","","0.0","0.0","0.25","","0.0"
"11153","","","","","","","0.0","1.0","0.0","","","0.0","","","","0.0","","0.0",""
"11154","","0.25","0.0","","","0.0","","","","0.25","0.3333333333333333","0.0","0.3333333333333333","","0.25","1.0","0.25","","1.0"
"11155","","","","","","","","0.0","","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"11156","0.0","","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.3333333333333333","0.0","","0.0","","0.0","0.0","0.0","0.0"
"11157","","","0.0","","0.0","0.0","0.0","0.5","","","1.0","0.0","","","","0.0","0.0","","0.0"
"11158","0.0","1.0","1.0","","0.0","1.0","0.3333333333333333","1.0","","1.0","0.0","1.0","","","1.0","0.6666666666666666","0.4","0.0","0.6666666666666666"
"11159","","0.5","1.0","","","0.5","0.5","1.0","1.0","1.0","1.0","1.0","","","1.0","","0.3333333333333333","",""
"11160","","1.0","","0.5","","","","0.5","","","1.0","1.0","","0.0","","","","",""
"11161","","1.0","1.0","","1.0","0.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","0.0","","0.0","1.0"
"11162","1.0","","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","0.0","1.0","","0.0","","1.0","","1.0","1.0"
"11163","","1.0","0.0","","0.0","0.0","","1.0","0.0","0.0","1.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"11164","1.0","0.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","0.3333333333333333","","1.0","","1.0","0.2","1.0","1.0"
"11165","","1.0","1.0","","","1.0","","0.0","1.0","","0.5","0.3333333333333333","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11166","","1.0","","","1.0","1.0","","1.0","","1.0","0.5","0.0","","","1.0","1.0","0.0","1.0","0.0"
"11167","","0.5","","","","","","","1.0","0.0","0.0","","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11168","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.3333333333333333","0.5","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11169","0.0","0.0","0.0","0.0","","0.0","0.0","1.0","0.0","0.5","0.5","0.2","0.0","","","0.0","0.0","","0.25"
"11170","0.5","1.0","0.6666666666666666","","0.0","0.6666666666666666","0.6666666666666666","","","0.4","0.2","0.5","","0.0","0.6666666666666666","0.25","0.42857142857142855","0.4","0.3333333333333333"
"11171","","1.0","1.0","","","1.0","0.0","0.0","1.0","1.0","1.0","0.0","","","1.0","0.5","","1.0","1.0"
"11172","","","","","","","1.0","0.0","0.0","","0.0","0.5","","","","","","",""
"11173","1.0","0.0","1.0","","1.0","1.0","1.0","0.5","","1.0","0.6666666666666666","0.3333333333333333","","","1.0","1.0","0.4","1.0","1.0"
"11174","","","","","","1.0","","0.0","0.0","0.5","0.5","","","","","1.0","0.0","","0.5"
"11175","0.0","0.0","0.0","","0.0","0.0","","1.0","0.0","0.0","0.0","0.2","0.0","","0.0","0.0","0.0","0.0","0.0"
"11176","1.0","1.0","1.0","","1.0","1.0","","","1.0","0.5","0.5","0.0","1.0","","1.0","1.0","1.0","1.0",""
"11177","","","","","1.0","1.0","","0.0","1.0","","","0.0","","","","1.0","","","0.0"
"11178","0.0","1.0","0.0","","1.0","0.0","","0.0","","1.0","1.0","0.5","","","","","0.25","0.0","0.5"
"11179","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","0.5","0.25","0.25","","","1.0","1.0","0.5","1.0","1.0"
"11180","1.0","1.0","1.0","","","0.5","","0.0","1.0","1.0","0.5","0.0","","","1.0","1.0","0.3333333333333333","1.0","0.5"
"11181","0.5","1.0","0.5","","1.0","0.5","1.0","","1.0","0.5","0.5","0.5","","","","0.5","0.0","1.0","0.5"
"11182","0.6666666666666666","1.0","1.0","0.0","","1.0","0.6666666666666666","1.0","","1.0","0.0","1.0","","","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","1.0"
"11183","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","0.0","","","1.0","1.0","0.2","1.0","1.0"
"11184","1.0","0.5","1.0","","1.0","1.0","","0.5","1.0","1.0","1.0","0.3333333333333333","","","1.0","0.5","0.3333333333333333","1.0","0.5"
"11185","","","","","1.0","","","","1.0","","","0.0","","","","0.0","0.0","1.0",""
"11186","","0.0","","","","","","","","","","","","","","0.0","","",""
"11187","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","0.5","0.5","0.5","0.5","1.0","","1.0","0.5","1.0","1.0","0.5"
"11188","0.0","","0.0","","","1.0","","1.0","","0.0","0.0","0.0","0.0","","","0.0","1.0","",""
"11189","1.0","1.0","1.0","","1.0","1.0","","1.0","","0.5","0.5","","","","1.0","1.0","0.25","",""
"11190","1.0","0.5","1.0","0.0","","1.0","1.0","","1.0","1.0","0.0","0.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11191","0.0","1.0","0.6666666666666666","","","0.6666666666666666","0.3333333333333333","","","1.0","0.0","1.0","","","1.0","0.4","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"11192","1.0","","0.5","0.0","","0.3333333333333333","1.0","0.0","1.0","0.5","0.3333333333333333","0.0","1.0","","","0.3333333333333333","0.0","1.0","1.0"
"11193","","1.0","","","","","","","1.0","0.5","0.5","0.0","1.0","","","1.0","0.0","1.0","0.0"
"11194","1.0","","1.0","1.0","","1.0","1.0","0.6666666666666666","1.0","1.0","1.0","1.0","","0.0","","0.6666666666666666","","1.0","0.6666666666666666"
"11195","1.0","1.0","1.0","","","1.0","","0.5","1.0","1.0","1.0","1.0","0.0","","1.0","0.0","0.0","1.0","1.0"
"11196","1.0","1.0","0.6666666666666666","1.0","","0.6666666666666666","1.0","","0.5","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.0","1.0","0.6666666666666666","0.5","1.0",""
"11197","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","0.5","0.5","1.0","1.0"
"11198","0.0","1.0","0.0","","1.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","0.0","","1.0","0.5","0.0","1.0","0.5"
"11199","","1.0","","","","","","1.0","0.5","0.5","0.5","1.0","","","0.0","0.5","","","0.5"
"11200","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.0","","1.0","","1.0","","0.0","","1.0"
"11201","0.0","1.0","0.0","","0.5","1.0","","1.0","","0.0","1.0","0.6666666666666666","","","0.0","0.0","0.0","","0.0"
"11202","1.0","","1.0","","","1.0","","","0.0","1.0","0.0","","","","","1.0","0.0","",""
"11203","0.5","1.0","0.5","1.0","","1.0","0.3333333333333333","0.0","0.5","0.5","0.5","0.6666666666666666","0.3333333333333333","0.0","0.5","0.5","0.5","0.5",""
"11204","0.5","1.0","0.5","0.0","0.0","0.5","0.0","0.0","","1.0","0.6666666666666666","1.0","","","1.0","0.3333333333333333","0.3333333333333333","1.0",""
"11205","0.5","1.0","0.5","1.0","","0.5","1.0","1.0","0.5","1.0","0.0","1.0","","","1.0","0.5","0.5","1.0","1.0"
"11206","1.0","1.0","0.6666666666666666","0.0","1.0","0.6666666666666666","","1.0","","1.0","1.0","0.6666666666666666","","0.0","1.0","0.6666666666666666","0.4","0.5","0.6666666666666666"
"11207","1.0","0.5","1.0","1.0","0.0","1.0","0.5","","1.0","1.0","0.0","0.5","0.5","0.0","","0.5","0.3333333333333333","1.0","1.0"
"11208","1.0","0.0","0.5","1.0","","0.5","1.0","1.0","0.5","0.5","0.5","0.5","","","0.0","1.0","0.0","1.0",""
"11209","","1.0","","","","1.0","","0.0","","","0.5","0.0","","","","","0.0","",""
"11210","","","","","","1.0","","","0.0","0.0","0.5","0.0","0.0","","","0.0","0.0","","0.0"
"11211","1.0","1.0","0.5","1.0","","1.0","","1.0","0.5","1.0","1.0","0.5","0.5","","1.0","1.0","0.25","1.0","1.0"
"11212","","0.0","","","","1.0","","1.0","0.0","","0.3333333333333333","","","","","0.0","","",""
"11213","1.0","","1.0","0.0","","1.0","1.0","1.0","0.3333333333333333","1.0","1.0","0.5","0.5","0.0","","1.0","0.5","1.0","0.5"
"11214","0.6666666666666666","1.0","0.6666666666666666","0.0","0.0","0.6666666666666666","0.5","0.5","","1.0","0.5","0.5","","","1.0","0.4","0.3333333333333333","0.5","0.5"
"11215","1.0","","0.5","","","0.5","","1.0","","0.5","0.5","0.5","1.0","","","0.3333333333333333","0.5","1.0","0.5"
"11216","1.0","1.0","","1.0","","","","1.0","0.5","0.5","0.5","0.3333333333333333","","","1.0","0.3333333333333333","0.5","1.0","1.0"
"11217","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","0.5","","","1.0","0.5","0.0","1.0","1.0"
"11218","","0.5","0.0","0.0","0.0","0.0","","0.5","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"11219","1.0","1.0","1.0","1.0","","0.5","0.0","1.0","1.0","1.0","0.5","0.5","","1.0","1.0","1.0","1.0","1.0","1.0"
"11220","1.0","","1.0","","","1.0","","1.0","1.0","0.5","0.3333333333333333","","","","","0.5","0.0","",""
"11221","","","0.0","","1.0","0.0","","1.0","1.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"11222","0.0","1.0","0.0","0.0","1.0","0.0","","1.0","0.0","0.0","0.5","0.0","","0.0","0.0","0.0","0.16666666666666666","0.0",""
"11223","1.0","","1.0","1.0","0.0","1.0","1.0","1.0","0.5","1.0","0.0","0.5","","","","1.0","","1.0","1.0"
"11224","1.0","1.0","1.0","","","1.0","","","1.0","1.0","0.3333333333333333","0.5","1.0","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11225","","1.0","0.0","","","0.0","","","0.0","0.0","0.3333333333333333","1.0","","","","0.0","0.5","0.0","1.0"
