qid,qsparql_query,sparql_answers/0,sparql_answers/1,sparql_answers/2,sparql_answers/3,sparql_answers/4,sparql_answers/5,sparql_answers/6,sparql_answers/7,sparql_answers/8,sparql_answers/9,sparql_answers/10,sparql_answers/11,sparql_answers/12,sparql_answers/13,sparql_answers/14,sparql_answers/15,sparql_answers/16,sparql_answers/17,sparql_answers/18,sparql_answers/19,sparql_answers/20,sparql_answers/21,sparql_answers/22,sparql_answers/23,sparql_answers/24,sparql_answers/25,sparql_answers/26,sparql_answers/27,sparql_answers/28,sparql_answers/29,sparql_answers/30,sparql_answers/31,sparql_answers/32,sparql_answers/33,sparql_answers/34,sparql_answers/35,sparql_answers/36,sparql_answers/37,sparql_answers/38,sparql_answers/39,sparql_answers/40,sparql_answers/41,sparql_answers/42,sparql_answers/43,sparql_answers/44,sparql_answers/45,sparql_answers/46,sparql_answers/47,sparql_answers/48,sparql_answers/49,sparql_answers/50,sparql_answers/51,sparql_answers/52,sparql_answers/53,sparql_answers/54,sparql_answers/55,sparql_answers/56,sparql_answers/57,sparql_answers/58,sparql_answers/59,sparql_answers/60,sparql_answers/61,sparql_answers/62,sparql_answers/63,sparql_answers/64,sparql_answers/65,sparql_answers/66,sparql_answers/67,sparql_answers/68,sparql_answers/69,sparql_answers/70,sparql_answers/71,sparql_answers/72,sparql_answers/73,sparql_answers/74,sparql_answers/75,sparql_answers/76,sparql_answers/77,sparql_answers/78,sparql_answers/79,sparql_answers/80,sparql_answers/81,sparql_answers/82,sparql_answers/83,sparql_answers/84
15257,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Neil_Patrick_Harris> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15257,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Neil_Patrick_Harris> <http://dbpedia.org/ontology/starring> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15257,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Neil_Patrick_Harris> <http://dbpedia.org/ontology/starring> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15258,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Hunger_Games> <http://dbpedia.org/ontology/author> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15258,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Hunger_Games> <http://dbpedia.org/ontology/author> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Bundesliga> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerClub>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Bundesliga> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerClub>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bundesliga> <http://dbpedia.org/ontology/league> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerClub>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bundesliga> <http://dbpedia.org/ontology/league> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/SoccerClub>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15261,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Penguin_Books> <http://dbpedia.org/ontology/founder> ?uri },http://dbpedia.org/resource/Allen_Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15261,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Penguin_Books> <http://dbpedia.org/ontology/founder> ?uri },http://dbpedia.org/resource/Allen_Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/JavaScript> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProgrammingLanguage>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/JavaScript> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProgrammingLanguage>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/JavaScript> <http://dbpedia.org/ontology/influenced> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProgrammingLanguage>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/JavaScript> <http://dbpedia.org/ontology/influenced> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProgrammingLanguage>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15264,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Elton_John> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Musical>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15264,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Elton_John> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Musical>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15264,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Elton_John> <http://dbpedia.org/ontology/musicBy> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Musical>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15264,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Elton_John> <http://dbpedia.org/ontology/musicBy> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Musical>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15266,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/RMS_Titanic> <http://dbpedia.org/ontology/completionDate> ?uri },1912-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15266,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/RMS_Titanic> <http://dbpedia.org/ontology/completionDate> ?uri },1912-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15267,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Pulp_Fiction> <http://dbpedia.org/ontology/budget> ?uri },8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15267,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Pulp_Fiction> <http://dbpedia.org/ontology/budget> ?uri },8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15272,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/crosses> <http://dbpedia.org/resource/Seine> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15272,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/crosses> <http://dbpedia.org/resource/Seine> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15272,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Seine> <http://dbpedia.org/ontology/crosses> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15272,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Seine> <http://dbpedia.org/ontology/crosses> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15273,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/capital> <http://dbpedia.org/resource/French_Polynesia> . ?x <http://dbpedia.org/ontology/mayor> ?uri . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15273,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/capital> <http://dbpedia.org/resource/French_Polynesia> . ?x <http://dbpedia.org/ontology/mayor> ?uri . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15273,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/French_Polynesia> <http://dbpedia.org/ontology/capital> ?x. ?x <http://dbpedia.org/ontology/mayor> ?uri },http://dbpedia.org/resource/Michel_Buillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15273,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/French_Polynesia> <http://dbpedia.org/ontology/capital> ?x. ?x <http://dbpedia.org/ontology/mayor> ?uri },http://dbpedia.org/resource/Michel_Buillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15274,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/Count_Dracula> . ?x <http://dbpedia.org/ontology/deathDate> ?uri . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15274,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/Count_Dracula> . ?x <http://dbpedia.org/ontology/deathDate> ?uri . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15274,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Count_Dracula> <http://dbpedia.org/ontology/creator> ?x. ?x <http://dbpedia.org/ontology/deathDate> ?uri },1912-04-20,1912-4-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15274,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Count_Dracula> <http://dbpedia.org/ontology/creator> ?x. ?x <http://dbpedia.org/ontology/deathDate> ?uri },1912-04-20,1912-4-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15275,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Palace_of_Westminster> <http://dbpedia.org/ontology/location> ?uri },http://dbpedia.org/resource/London,http://dbpedia.org/resource/City_of_Westminster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15275,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Palace_of_Westminster> <http://dbpedia.org/ontology/location> ?uri },http://dbpedia.org/resource/London,http://dbpedia.org/resource/City_of_Westminster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15276,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/English_Gothic_architecture> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Kent> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15276,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/English_Gothic_architecture> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Kent> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15277,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/foundedBy> <http://dbpedia.org/resource/Vatican_Television_Center> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pope>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15277,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/foundedBy> <http://dbpedia.org/resource/Vatican_Television_Center> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pope>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15277,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Vatican_Television_Center> <http://dbpedia.org/ontology/foundedBy> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pope>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15277,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Vatican_Television_Center> <http://dbpedia.org/ontology/foundedBy> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Pope>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15279,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Melbourne> <http://dbpedia.org/ontology/populationTotal> ?uri },4529500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15279,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Melbourne> <http://dbpedia.org/ontology/populationTotal> ?uri },4529500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15280,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Air_China> <http://dbpedia.org/ontology/targetAirport> ?uri },http://dbpedia.org/resource/Chongqing_Jiangbei_International_Airport,http://dbpedia.org/resource/Hangzhou_Xiaoshan_International_Airport,http://dbpedia.org/resource/Guangzhou_Baiyun_International_Airport,http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,http://dbpedia.org/resource/Tianjin_Binhai_International_Airport,http://dbpedia.org/resource/Lhasa_Gonggar_Airport,http://dbpedia.org/resource/Guiyang_Longdongbao_International_Airport,http://dbpedia.org/resource/Hohhot_Baita_International_Airport,http://dbpedia.org/resource/Wuhan_Tianhe_International_Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15280,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Air_China> <http://dbpedia.org/ontology/targetAirport> ?uri },http://dbpedia.org/resource/Chongqing_Jiangbei_International_Airport,http://dbpedia.org/resource/Hangzhou_Xiaoshan_International_Airport,http://dbpedia.org/resource/Guangzhou_Baiyun_International_Airport,http://dbpedia.org/resource/Shanghai_Hongqiao_International_Airport,http://dbpedia.org/resource/Tianjin_Binhai_International_Airport,http://dbpedia.org/resource/Lhasa_Gonggar_Airport,http://dbpedia.org/resource/Guiyang_Longdongbao_International_Airport,http://dbpedia.org/resource/Hohhot_Baita_International_Airport,http://dbpedia.org/resource/Wuhan_Tianhe_International_Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15281,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?uri },1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15281,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?uri },1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15282,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/deathPlace> ?uri },http://dbpedia.org/resource/Dallas,http://dbpedia.org/resource/Parkland_Memorial_Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15282,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/deathPlace> ?uri },http://dbpedia.org/resource/Dallas,http://dbpedia.org/resource/Parkland_Memorial_Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15283,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> . ?uri <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> . },http://dbpedia.org/resource/Henry_Roberts_(governor),http://dbpedia.org/resource/B._R._Ambedkar,http://dbpedia.org/resource/Jacob_M._Dickinson,http://dbpedia.org/resource/James_Rudolph_Garfield,http://dbpedia.org/resource/Robert_Mardian,http://dbpedia.org/resource/Seth_Berry,http://dbpedia.org/resource/Illinois_Senate_career_of_Barack_Obama,http://dbpedia.org/resource/Karen_Olsen_Beck,http://dbpedia.org/resource/John_Slidell,http://dbpedia.org/resource/Dexter_Lehtinen,http://dbpedia.org/resource/James_L._McConaughy,http://dbpedia.org/resource/Frank_Porter_Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15283,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> . ?uri <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> . },http://dbpedia.org/resource/Henry_Roberts_(governor),http://dbpedia.org/resource/B._R._Ambedkar,http://dbpedia.org/resource/Jacob_M._Dickinson,http://dbpedia.org/resource/James_Rudolph_Garfield,http://dbpedia.org/resource/Robert_Mardian,http://dbpedia.org/resource/Seth_Berry,http://dbpedia.org/resource/Illinois_Senate_career_of_Barack_Obama,http://dbpedia.org/resource/Karen_Olsen_Beck,http://dbpedia.org/resource/John_Slidell,http://dbpedia.org/resource/Dexter_Lehtinen,http://dbpedia.org/resource/James_L._McConaughy,http://dbpedia.org/resource/Frank_Porter_Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15284,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/knownFor> <http://dbpedia.org/resource/Manhattan_Project> . ?uri <http://dbpedia.org/ontology/knownFor> <http://dbpedia.org/resource/Nobel_Peace_Prize> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Scientist>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15284,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/knownFor> <http://dbpedia.org/resource/Manhattan_Project> . ?uri <http://dbpedia.org/ontology/knownFor> <http://dbpedia.org/resource/Nobel_Peace_Prize> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Scientist>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15288,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Facebook> <http://dbpedia.org/ontology/foundedBy> ?uri },http://dbpedia.org/resource/Eduardo_Saverin,http://dbpedia.org/resource/Andrew_McCollum,http://dbpedia.org/resource/Dustin_Moskovitz,http://dbpedia.org/resource/Chris_Hughes,http://dbpedia.org/resource/Mark_Zuckerberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15288,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Facebook> <http://dbpedia.org/ontology/foundedBy> ?uri },http://dbpedia.org/resource/Eduardo_Saverin,http://dbpedia.org/resource/Andrew_McCollum,http://dbpedia.org/resource/Dustin_Moskovitz,http://dbpedia.org/resource/Chris_Hughes,http://dbpedia.org/resource/Mark_Zuckerberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15289,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Melon_de_Bourgogne> <http://dbpedia.org/ontology/wineRegion> ?uri },http://dbpedia.org/resource/Southern_Ontario,http://dbpedia.org/resource/Loire_Valley_(wine),http://dbpedia.org/resource/Washington_(U.S._state),http://dbpedia.org/resource/Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15289,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Melon_de_Bourgogne> <http://dbpedia.org/ontology/wineRegion> ?uri },http://dbpedia.org/resource/Southern_Ontario,http://dbpedia.org/resource/Loire_Valley_(wine),http://dbpedia.org/resource/Washington_(U.S._state),http://dbpedia.org/resource/Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15290,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Socrates> <http://dbpedia.org/ontology/influencedBy> ?uri },http://dbpedia.org/resource/Prodicus,http://dbpedia.org/resource/Anaxagoras,http://dbpedia.org/resource/Archelaus_(philosopher),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
